datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,RFC,29.152
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,OTHER,0.000
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,MIDATL,59.866
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,SOUTH,136.601
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,WEST,14.290
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,RTO,210.757
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,RFC,74.156
12/6/2019 7:00:00 PM,12/6/2019 2:00:00 PM,OTHER,0.000
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,MIDATL,118.045
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,SOUTH,189.063
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,WEST,14.430
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,RTO,321.538
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,RFC,132.475
12/6/2019 6:00:00 PM,12/6/2019 1:00:00 PM,OTHER,0.000
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,MIDATL,185.736
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,SOUTH,187.112
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,WEST,13.709
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,RTO,386.557
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,RFC,199.445
12/6/2019 5:00:00 PM,12/6/2019 12:00:00 PM,OTHER,0.000
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,MIDATL,326.889
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,SOUTH,241.784
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,WEST,12.229
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,RTO,580.902
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,RFC,339.118
12/6/2019 4:00:00 PM,12/6/2019 11:00:00 AM,OTHER,0.000
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,MIDATL,350.447
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,SOUTH,231.447
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,WEST,10.791
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,RTO,592.685
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,RFC,361.238
12/6/2019 3:00:00 PM,12/6/2019 10:00:00 AM,OTHER,0.000
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,MIDATL,246.913
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,SOUTH,374.932
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,WEST,10.135
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,RTO,631.980
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,RFC,257.048
12/6/2019 2:00:00 PM,12/6/2019 9:00:00 AM,OTHER,0.000
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,MIDATL,144.519
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,SOUTH,381.067
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,WEST,5.378
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,RTO,530.964
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,RFC,149.897
12/6/2019 1:00:00 PM,12/6/2019 8:00:00 AM,OTHER,0.000
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,MIDATL,27.912
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,SOUTH,63.858
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,WEST,1.115
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,RTO,92.885
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,RFC,29.027
12/6/2019 12:00:00 PM,12/6/2019 7:00:00 AM,OTHER,0.000
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,MIDATL,-1.136
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,SOUTH,-1.378
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,WEST,-0.251
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,RTO,-2.765
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,RFC,-1.387
12/6/2019 11:00:00 AM,12/6/2019 6:00:00 AM,OTHER,0.000
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,MIDATL,-1.268
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,SOUTH,-1.174
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,WEST,-0.229
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,RTO,-2.671
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,RFC,-1.497
12/6/2019 10:00:00 AM,12/6/2019 5:00:00 AM,OTHER,0.000
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,MIDATL,-1.273
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,SOUTH,-1.314
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,WEST,-0.228
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,RTO,-2.815
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,RFC,-1.501
12/6/2019 9:00:00 AM,12/6/2019 4:00:00 AM,OTHER,0.000
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,MIDATL,-1.269
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,SOUTH,-1.333
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,WEST,-0.222
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,RTO,-2.824
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,RFC,-1.491
12/6/2019 8:00:00 AM,12/6/2019 3:00:00 AM,OTHER,0.000
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,MIDATL,-1.281
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,SOUTH,-1.122
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,WEST,-0.222
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,RTO,-2.625
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,RFC,-1.503
12/6/2019 7:00:00 AM,12/6/2019 2:00:00 AM,OTHER,0.000
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,MIDATL,-1.268
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,SOUTH,-1.157
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,WEST,-0.222
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,RTO,-2.647
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,RFC,-1.490
12/6/2019 6:00:00 AM,12/6/2019 1:00:00 AM,OTHER,0.000
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,MIDATL,-1.251
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,SOUTH,-1.201
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,WEST,-0.222
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,RTO,-2.674
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,RFC,-1.473
12/6/2019 5:00:00 AM,12/6/2019 12:00:00 AM,OTHER,0.000
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,MIDATL,-1.161
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,SOUTH,-1.135
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,WEST,-0.215
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,RTO,-2.511
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,RFC,-1.376
12/6/2019 4:00:00 AM,12/5/2019 11:00:00 PM,OTHER,0.000
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,MIDATL,-1.195
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,SOUTH,-1.167
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,WEST,-0.229
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,RTO,-2.591
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,RFC,-1.424
12/6/2019 3:00:00 AM,12/5/2019 10:00:00 PM,OTHER,0.000
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,MIDATL,-1.182
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,SOUTH,-1.187
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,WEST,-0.229
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,RTO,-2.598
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,RFC,-1.411
12/6/2019 2:00:00 AM,12/5/2019 9:00:00 PM,OTHER,0.000
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,MIDATL,-1.189
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,SOUTH,-1.260
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,WEST,-0.244
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,RTO,-2.693
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,RFC,-1.433
12/6/2019 1:00:00 AM,12/5/2019 8:00:00 PM,OTHER,0.000
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,MIDATL,-0.898
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,SOUTH,-1.130
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,WEST,-0.244
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,RTO,-2.272
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,RFC,-1.142
12/6/2019 12:00:00 AM,12/5/2019 7:00:00 PM,OTHER,0.000
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,MIDATL,-0.386
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,SOUTH,-1.149
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,WEST,-0.229
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,RTO,-1.764
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,RFC,-0.615
12/5/2019 11:00:00 PM,12/5/2019 6:00:00 PM,OTHER,0.000
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,MIDATL,-0.392
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,SOUTH,-1.275
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,WEST,-0.192
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,RTO,-1.859
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,RFC,-0.584
12/5/2019 10:00:00 PM,12/5/2019 5:00:00 PM,OTHER,0.000
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,MIDATL,4.935
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,SOUTH,50.921
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,WEST,3.863
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,RTO,59.719
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,RFC,8.798
12/5/2019 9:00:00 PM,12/5/2019 4:00:00 PM,OTHER,0.000
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,MIDATL,80.218
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,SOUTH,375.262
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,WEST,14.207
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,RTO,469.687
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,RFC,94.425
12/5/2019 8:00:00 PM,12/5/2019 3:00:00 PM,OTHER,0.000
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,MIDATL,161.893
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,SOUTH,546.153
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,WEST,36.327
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,RTO,744.373
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,RFC,198.220
12/5/2019 7:00:00 PM,12/5/2019 2:00:00 PM,OTHER,0.000
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,MIDATL,221.011
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,SOUTH,539.127
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,WEST,45.566
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,RTO,805.704
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,RFC,266.577
12/5/2019 6:00:00 PM,12/5/2019 1:00:00 PM,OTHER,0.000
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,MIDATL,227.048
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,SOUTH,524.465
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,WEST,49.253
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,RTO,800.766
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,RFC,276.301
12/5/2019 5:00:00 PM,12/5/2019 12:00:00 PM,OTHER,0.000
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,MIDATL,216.959
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,SOUTH,537.769
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,WEST,45.434
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,RTO,800.162
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,RFC,262.393
12/5/2019 4:00:00 PM,12/5/2019 11:00:00 AM,OTHER,0.000
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,MIDATL,305.995
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,SOUTH,570.035
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,WEST,49.534
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,RTO,925.564
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,RFC,355.529
12/5/2019 3:00:00 PM,12/5/2019 10:00:00 AM,OTHER,0.000
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,MIDATL,290.963
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,SOUTH,584.702
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,WEST,20.612
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,RTO,896.277
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,RFC,311.575
12/5/2019 2:00:00 PM,12/5/2019 9:00:00 AM,OTHER,0.000
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,MIDATL,155.034
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,SOUTH,396.545
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,WEST,5.785
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,RTO,557.364
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,RFC,160.819
12/5/2019 1:00:00 PM,12/5/2019 8:00:00 AM,OTHER,0.000
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,MIDATL,27.046
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,SOUTH,59.692
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,WEST,0.375
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,RTO,87.113
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,RFC,27.421
12/5/2019 12:00:00 PM,12/5/2019 7:00:00 AM,OTHER,0.000
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,MIDATL,-1.009
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,SOUTH,-1.216
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,WEST,-0.235
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,RTO,-2.460
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,RFC,-1.244
12/5/2019 11:00:00 AM,12/5/2019 6:00:00 AM,OTHER,0.000
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,MIDATL,-1.168
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,SOUTH,-1.357
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,WEST,-0.215
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,RTO,-2.740
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,RFC,-1.383
12/5/2019 10:00:00 AM,12/5/2019 5:00:00 AM,OTHER,0.000
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,MIDATL,-1.174
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,SOUTH,-1.325
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,WEST,-0.208
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,RTO,-2.707
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,RFC,-1.382
12/5/2019 9:00:00 AM,12/5/2019 4:00:00 AM,OTHER,0.000
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,MIDATL,-1.199
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,SOUTH,-1.316
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,WEST,-0.208
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,RTO,-2.723
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,RFC,-1.407
12/5/2019 8:00:00 AM,12/5/2019 3:00:00 AM,OTHER,0.000
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,MIDATL,-1.175
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,SOUTH,-1.183
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,WEST,-0.208
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,RTO,-2.566
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,RFC,-1.383
12/5/2019 7:00:00 AM,12/5/2019 2:00:00 AM,OTHER,0.000
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,MIDATL,-1.200
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,SOUTH,-1.264
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,WEST,-0.215
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,RTO,-2.679
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,RFC,-1.415
12/5/2019 6:00:00 AM,12/5/2019 1:00:00 AM,OTHER,0.000
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,MIDATL,-1.193
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,SOUTH,-1.228
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,WEST,-0.208
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,RTO,-2.629
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,RFC,-1.401
12/5/2019 5:00:00 AM,12/5/2019 12:00:00 AM,OTHER,0.000
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,MIDATL,-1.144
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,SOUTH,-1.193
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,WEST,-0.214
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,RTO,-2.551
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,RFC,-1.358
12/5/2019 4:00:00 AM,12/4/2019 11:00:00 PM,OTHER,0.000
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,MIDATL,-1.196
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,SOUTH,-1.275
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,WEST,-0.222
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,RTO,-2.693
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,RFC,-1.418
12/5/2019 3:00:00 AM,12/4/2019 10:00:00 PM,OTHER,0.000
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,MIDATL,-1.192
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,SOUTH,-1.157
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,WEST,-0.229
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,RTO,-2.578
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,RFC,-1.421
12/5/2019 2:00:00 AM,12/4/2019 9:00:00 PM,OTHER,0.000
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,MIDATL,-1.165
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,SOUTH,-1.321
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,WEST,-0.229
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,RTO,-2.715
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,RFC,-1.394
12/5/2019 1:00:00 AM,12/4/2019 8:00:00 PM,OTHER,0.000
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,MIDATL,-1.157
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,SOUTH,-1.203
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,WEST,-0.243
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,RTO,-2.603
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,RFC,-1.400
12/5/2019 12:00:00 AM,12/4/2019 7:00:00 PM,OTHER,0.000
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,MIDATL,-1.154
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,SOUTH,-1.240
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,WEST,-0.236
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,RTO,-2.630
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,RFC,-1.390
12/4/2019 11:00:00 PM,12/4/2019 6:00:00 PM,OTHER,0.000
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,MIDATL,-1.183
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,SOUTH,-1.416
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,WEST,-0.227
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,RTO,-2.826
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,RFC,-1.410
12/4/2019 10:00:00 PM,12/4/2019 5:00:00 PM,OTHER,0.000
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,MIDATL,3.544
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,SOUTH,53.106
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,WEST,1.786
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,RTO,58.436
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,RFC,5.330
12/4/2019 9:00:00 PM,12/4/2019 4:00:00 PM,OTHER,0.000
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,MIDATL,56.966
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,SOUTH,315.676
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,WEST,7.861
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,RTO,380.503
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,RFC,64.827
12/4/2019 8:00:00 PM,12/4/2019 3:00:00 PM,OTHER,0.000
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,MIDATL,139.963
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,SOUTH,477.833
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,WEST,12.132
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,RTO,629.928
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,RFC,152.095
12/4/2019 7:00:00 PM,12/4/2019 2:00:00 PM,OTHER,0.000
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,MIDATL,185.759
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,SOUTH,511.299
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,WEST,12.743
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,RTO,709.801
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,RFC,198.502
12/4/2019 6:00:00 PM,12/4/2019 1:00:00 PM,OTHER,0.000
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,MIDATL,194.245
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,SOUTH,473.379
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,WEST,24.687
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,RTO,692.311
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,RFC,218.932
12/4/2019 5:00:00 PM,12/4/2019 12:00:00 PM,OTHER,0.000
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,MIDATL,125.881
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,SOUTH,506.781
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,WEST,29.402
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,RTO,662.064
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,RFC,155.283
12/4/2019 4:00:00 PM,12/4/2019 11:00:00 AM,OTHER,0.000
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,MIDATL,136.980
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,SOUTH,529.172
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,WEST,21.888
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,RTO,688.040
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,RFC,158.868
12/4/2019 3:00:00 PM,12/4/2019 10:00:00 AM,OTHER,0.000
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,MIDATL,174.106
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,SOUTH,521.793
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,WEST,9.087
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,RTO,704.986
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,RFC,183.193
12/4/2019 2:00:00 PM,12/4/2019 9:00:00 AM,OTHER,0.000
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,MIDATL,97.724
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,SOUTH,389.049
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,WEST,2.979
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,RTO,489.752
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,RFC,100.703
12/4/2019 1:00:00 PM,12/4/2019 8:00:00 AM,OTHER,0.000
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,MIDATL,12.769
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,SOUTH,61.304
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,WEST,-0.075
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,RTO,73.998
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,RFC,12.694
12/4/2019 12:00:00 PM,12/4/2019 7:00:00 AM,OTHER,0.000
